symbol,timestamp,open,high,low,close,volume
TSLA,2026-03-10 12:38:00,624.51,626.51,624.5,626.46,11635
AAPL,2026-03-10 12:39:00,151.77,151.79,151.48,151.63,47081
TSLA,2026-03-10 12:39:00,626.46,627.45,626.44,627.41,25458
AAPL,2026-03-10 12:40:00,151.63,151.71,151.48,151.48,9536
TSLA,2026-03-10 12:40:00,627.41,627.42,624.28,624.34,35470
AAPL,2026-03-10 12:41:00,151.48,151.51,151.33,151.38,8157
TSLA,2026-03-10 12:41:00,624.34,624.53,622.6,622.87,29514
AAPL,2026-03-10 12:42:00,151.38,151.72,151.33,151.61,25255
TSLA,2026-03-10 12:42:00,622.87,623.37,622.79,623.25,31291
AAPL,2026-03-10 12:43:00,151.61,151.69,151.49,151.65,34620
TSLA,2026-03-10 12:43:00,623.25,625.53,623.13,625.41,22469
AAPL,2026-03-10 12:44:00,151.65,151.72,151.54,151.62,29687
TSLA,2026-03-10 12:44:00,625.41,626.78,625.33,626.7,23010
AAPL,2026-03-10 12:45:00,151.62,151.7,151.33,151.35,21109
TSLA,2026-03-10 12:45:00,626.7,626.82,623.18,623.2,24749
TSLA,2026-03-10 12:46:00,623.2,623.26,621.7,621.82,40721
AAPL,2026-03-10 12:46:00,151.35,151.48,151.13,151.4,43342
TSLA,2026-03-10 12:47:00,621.82,621.97,617.19,617.28,45865
AAPL,2026-03-10 12:47:00,151.4,151.59,151.36,151.44,15479
TSLA,2026-03-10 12:48:00,617.28,620.53,617.23,620.39,27229
AAPL,2026-03-10 12:48:00,151.44,151.53,151.21,151.22,35356
TSLA,2026-03-10 12:49:00,620.39,620.5,620.34,620.42,40915
AAPL,2026-03-10 12:49:00,151.22,151.35,150.93,151.09,9180
TSLA,2026-03-10 12:50:00,620.42,622.83,620.36,622.8,22478
AAPL,2026-03-10 12:50:00,151.09,151.39,150.99,151.31,20234
AAPL,2026-03-10 12:51:00,151.31,151.32,151.16,151.3,21382
TSLA,2026-03-10 12:51:00,622.8,622.85,620.65,620.7,43549
AAPL,2026-03-10 12:52:00,151.3,151.46,151.11,151.15,28195
TSLA,2026-03-10 12:52:00,620.7,620.92,619.72,619.8,38326
AAPL,2026-03-10 12:53:00,151.15,151.23,150.91,150.96,26783
TSLA,2026-03-10 12:53:00,619.8,622.94,619.75,622.85,23398
TSLA,2026-03-10 12:54:00,622.85,622.95,621.18,621.31,24939
AAPL,2026-03-10 12:54:00,150.96,151.03,150.6,150.77,42452
TSLA,2026-03-10 12:55:00,621.31,623.61,621.31,623.59,45121
AAPL,2026-03-10 12:55:00,150.77,150.82,150.62,150.71,26711
TSLA,2026-03-10 12:56:00,623.59,623.66,622.36,622.42,36455
AAPL,2026-03-10 12:56:00,150.71,150.92,150.66,150.8,18038
AAPL,2026-03-10 12:57:00,150.8,150.88,150.41,150.48,34431
TSLA,2026-03-10 12:57:00,622.42,622.5,618.81,618.85,32812
TSLA,2026-03-10 12:58:00,618.85,618.85,618.11,618.24,45827
AAPL,2026-03-10 12:58:00,150.48,150.59,150.35,150.36,33395
TSLA,2026-03-10 12:59:00,618.24,620.02,618.18,619.74,23526
AAPL,2026-03-10 12:59:00,150.36,150.62,150.3,150.56,46597
AAPL,2026-03-10 13:00:00,150.56,150.77,150.44,150.75,29784
TSLA,2026-03-10 13:00:00,619.74,622.46,619.63,622.33,39968
TSLA,2026-03-10 13:01:00,622.33,622.42,620.78,620.86,13402
AAPL,2026-03-10 13:01:00,150.75,150.87,150.49,150.6,35034
AAPL,2026-03-10 13:02:00,150.6,151.16,150.55,151.08,33951
TSLA,2026-03-10 13:02:00,620.86,621.01,618.55,618.62,23923
AAPL,2026-03-10 13:03:00,151.08,151.15,150.97,151.0,17560
TSLA,2026-03-10 13:03:00,618.62,621.11,618.58,621.06,40071
TSLA,2026-03-10 13:04:00,621.06,621.11,620.88,620.98,45531
AAPL,2026-03-10 13:04:00,151.0,151.19,150.91,151.05,5765
AAPL,2026-03-10 13:05:00,151.05,151.25,150.98,151.05,8984
TSLA,2026-03-10 13:05:00,620.98,621.52,620.88,621.46,42788
AAPL,2026-03-10 13:06:00,151.05,151.13,150.92,151.1,23922
TSLA,2026-03-10 13:06:00,621.46,621.48,621.31,621.38,13008
TSLA,2026-03-10 13:07:00,621.38,622.08,621.34,622.08,22009
AAPL,2026-03-10 13:07:00,151.1,151.16,150.91,151.05,20781
TSLA,2026-03-10 13:08:00,622.08,627.82,621.95,627.68,27489
AAPL,2026-03-10 13:08:00,151.05,151.21,150.99,151.03,49231
TSLA,2026-03-10 13:09:00,627.68,628.49,627.64,628.41,48195
AAPL,2026-03-10 13:09:00,151.03,151.23,150.95,151.23,45283
AAPL,2026-03-10 13:10:00,151.23,151.66,151.11,151.58,34080
TSLA,2026-03-10 13:10:00,628.41,629.95,628.34,629.91,16772
AAPL,2026-03-10 13:11:00,151.58,151.59,151.26,151.31,34545
TSLA,2026-03-10 13:11:00,629.91,630.69,629.84,630.63,18919
TSLA,2026-03-10 13:12:00,630.63,630.68,630.25,630.36,21594
AAPL,2026-03-10 13:12:00,151.31,151.78,151.27,151.69,34732
AAPL,2026-03-10 13:13:00,151.69,152.14,151.62,151.96,5619
TSLA,2026-03-10 13:13:00,630.36,632.59,630.17,632.5,40480
TSLA,2026-03-10 13:14:00,632.5,632.65,631.26,631.29,6576
AAPL,2026-03-10 13:14:00,151.96,152.1,151.7,152.07,42343
AAPL,2026-03-10 13:15:00,152.07,152.23,151.76,151.87,23093
TSLA,2026-03-10 13:15:00,631.29,632.51,631.24,632.5,38083
AAPL,2026-03-10 13:16:00,151.87,152.02,151.67,151.92,34172
TSLA,2026-03-10 13:16:00,632.5,633.62,632.48,633.55,10172
AAPL,2026-03-10 13:17:00,151.92,151.94,151.92,151.93,10579
TSLA,2026-03-10 13:17:00,633.55,633.7,633.52,633.7,12371
AAPL,2026-03-10 13:18:00,151.93,151.94,151.89,151.93,28528
TSLA,2026-03-10 13:18:00,633.7,634.08,633.7,634.03,43244
TSLA,2026-03-10 13:19:00,634.03,636.29,634.0,636.2,23599
AAPL,2026-03-10 13:19:00,151.93,152.09,151.87,152.05,37433
TSLA,2026-03-10 13:20:00,636.2,636.24,635.76,635.85,31324
AAPL,2026-03-10 13:20:00,152.05,152.19,151.77,151.99,39689
TSLA,2026-03-10 13:21:00,635.85,635.89,634.73,634.91,35563
AAPL,2026-03-10 13:21:00,151.99,152.11,151.77,151.87,5942
AAPL,2026-03-10 13:22:00,151.87,151.96,151.74,151.96,21040
TSLA,2026-03-10 13:22:00,634.91,634.92,632.69,632.74,9539
AAPL,2026-03-10 13:23:00,151.96,152.25,151.85,152.16,31744
TSLA,2026-03-10 13:23:00,632.74,632.85,632.1,632.17,26844
AAPL,2026-03-10 13:24:00,152.16,152.2,152.06,152.06,22770
TSLA,2026-03-10 13:24:00,632.17,632.26,632.14,632.22,49803
TSLA,2026-03-10 13:25:00,632.22,632.25,631.38,631.42,8264
AAPL,2026-03-10 13:25:00,152.06,152.45,151.95,152.3,13861
AAPL,2026-03-10 13:26:00,152.3,152.59,152.27,152.46,20439
TSLA,2026-03-10 13:26:00,631.42,631.49,627.52,627.58,37378
TSLA,2026-03-10 13:27:00,627.58,627.69,626.81,626.81,14642
AAPL,2026-03-10 13:27:00,152.46,152.49,152.29,152.37,40136
TSLA,2026-03-10 13:28:00,626.81,626.85,624.97,625.09,47745
AAPL,2026-03-10 13:28:00,152.37,152.44,152.19,152.25,40015
TSLA,2026-03-10 13:29:00,625.09,626.22,625.0,626.15,43439
AAPL,2026-03-10 13:29:00,152.25,152.43,152.23,152.34,39306
TSLA,2026-03-10 13:30:00,626.15,626.17,625.78,625.8,37736
AAPL,2026-03-10 13:30:00,152.34,152.43,152.23,152.3,24201
AAPL,2026-03-10 13:31:00,152.3,152.43,152.12,152.19,42678
TSLA,2026-03-10 13:31:00,625.8,628.46,625.77,628.27,43120
TSLA,2026-03-10 13:32:00,628.27,628.28,625.87,625.99,23115
AAPL,2026-03-10 13:32:00,152.19,152.24,152.16,152.19,15123
TSLA,2026-03-10 13:33:00,625.99,626.0,624.89,625.02,28636
AAPL,2026-03-10 13:33:00,152.19,152.62,152.02,152.44,25488
TSLA,2026-03-10 13:34:00,625.02,627.76,624.86,627.74,8146
AAPL,2026-03-10 13:34:00,152.44,152.46,152.1,152.19,41029
TSLA,2026-03-10 13:35:00,627.74,629.86,627.7,629.84,43834
AAPL,2026-03-10 13:35:00,152.19,152.25,152.01,152.03,36211
AAPL,2026-03-10 13:36:00,152.03,152.07,152.0,152.06,13807
TSLA,2026-03-10 13:36:00,629.84,630.01,629.54,629.69,30952
AAPL,2026-03-10 13:37:00,152.06,152.15,151.74,151.85,8298
TSLA,2026-03-10 13:37:00,629.69,630.28,629.61,630.28,15921
AAPL,2026-03-10 13:38:00,151.85,152.34,151.82,152.0,40392
TSLA,2026-03-10 13:38:00,630.28,630.98,630.25,630.8,25666
AAPL,2026-03-10 13:39:00,152.0,152.18,151.78,152.03,14821
TSLA,2026-03-10 13:39:00,630.8,630.81,626.82,626.82,26042
TSLA,2026-03-10 13:40:00,626.82,627.03,625.91,626.04,15865
AAPL,2026-03-10 13:40:00,152.03,152.06,151.81,151.9,42740
AAPL,2026-03-10 13:41:00,151.9,152.11,151.78,151.79,22225
TSLA,2026-03-10 13:41:00,626.04,629.29,625.89,629.2,49845
AAPL,2026-03-10 13:42:00,151.79,152.29,151.63,152.2,23456
TSLA,2026-03-10 13:42:00,629.2,629.38,629.01,629.23,5569
AAPL,2026-03-10 13:43:00,152.2,152.26,151.99,152.05,38294
TSLA,2026-03-10 13:43:00,629.23,629.29,628.06,628.23,23356
AAPL,2026-03-10 13:44:00,152.05,152.13,151.88,151.99,32657
TSLA,2026-03-10 13:44:00,628.23,628.98,628.22,628.83,18243
TSLA,2026-03-10 13:45:00,628.83,629.65,628.82,629.54,28688
AAPL,2026-03-10 13:45:00,151.99,152.21,151.88,152.15,5868
AAPL,2026-03-10 13:46:00,152.15,152.27,152.07,152.2,10477
TSLA,2026-03-10 13:46:00,629.54,629.55,627.15,627.28,47685
AAPL,2026-03-10 13:47:00,152.2,152.7,152.15,152.58,19276
TSLA,2026-03-10 13:47:00,627.28,627.31,625.84,626.02,13289
AAPL,2026-03-10 13:48:00,152.58,152.66,152.28,152.28,35472
TSLA,2026-03-10 13:48:00,626.02,627.83,625.94,627.68,5210
AAPL,2026-03-10 13:49:00,152.28,152.42,152.28,152.38,37391
TSLA,2026-03-10 13:49:00,627.68,629.37,627.67,629.34,30939
AAPL,2026-03-10 13:50:00,152.38,152.54,152.37,152.38,48056
TSLA,2026-03-10 13:50:00,629.34,629.75,629.22,629.63,19536
TSLA,2026-03-10 13:51:00,629.63,634.11,629.57,634.08,34854
AAPL,2026-03-10 13:51:00,152.38,152.44,152.38,152.42,24193
AAPL,2026-03-10 13:52:00,152.42,152.58,152.09,152.27,27634
TSLA,2026-03-10 13:52:00,634.08,639.07,634.06,639.03,5926
AAPL,2026-03-10 13:53:00,152.27,152.5,152.27,152.5,15315
TSLA,2026-03-10 13:53:00,639.03,640.95,638.97,640.85,30710
AAPL,2026-03-10 13:54:00,152.5,152.77,152.42,152.66,41921
TSLA,2026-03-10 13:54:00,640.85,641.69,640.67,641.66,38614
AAPL,2026-03-10 13:55:00,152.66,152.67,152.37,152.41,34724
TSLA,2026-03-10 13:55:00,641.66,642.54,641.62,642.49,45105
TSLA,2026-03-10 13:56:00,642.49,642.49,640.72,640.81,18108
AAPL,2026-03-10 13:56:00,152.41,152.51,152.25,152.43,40975
TSLA,2026-03-10 13:57:00,640.81,640.92,640.61,640.62,5844
AAPL,2026-03-10 13:57:00,152.43,152.6,152.31,152.55,25200
AAPL,2026-03-10 13:58:00,152.55,152.96,152.54,152.88,32332
TSLA,2026-03-10 13:58:00,640.62,640.64,639.75,639.8,30256
AAPL,2026-03-10 13:59:00,152.88,153.07,152.75,152.99,40856
TSLA,2026-03-10 13:59:00,639.8,640.36,639.55,640.34,21333
AAPL,2026-03-10 14:00:00,152.99,153.04,152.8,152.88,39793
TSLA,2026-03-10 14:00:00,640.34,640.64,640.34,640.52,42662
TSLA,2026-03-10 14:01:00,640.52,643.54,640.51,643.46,39393
AAPL,2026-03-10 14:01:00,152.88,152.88,152.62,152.74,14761
TSLA,2026-03-10 14:02:00,643.46,644.19,643.45,644.17,8482
AAPL,2026-03-10 14:02:00,152.74,152.81,152.56,152.61,49304
TSLA,2026-03-10 14:03:00,644.17,646.06,643.99,646.02,11527
AAPL,2026-03-10 14:03:00,152.61,152.63,152.37,152.39,34406
AAPL,2026-03-10 14:04:00,152.39,152.51,152.31,152.44,39292
TSLA,2026-03-10 14:04:00,646.02,646.91,645.89,646.79,5519
TSLA,2026-03-10 14:05:00,646.79,646.86,644.34,644.35,42272
AAPL,2026-03-10 14:05:00,152.44,152.56,152.41,152.48,16399
TSLA,2026-03-10 14:06:00,644.35,644.36,643.53,643.65,14112
AAPL,2026-03-10 14:06:00,152.48,152.58,152.4,152.53,44085
TSLA,2026-03-10 14:07:00,643.65,643.66,642.39,642.43,43342
AAPL,2026-03-10 14:07:00,152.53,152.64,152.37,152.52,31275
TSLA,2026-03-10 14:08:00,642.43,644.42,642.4,644.22,34007
AAPL,2026-03-10 14:08:00,152.52,152.79,152.1,152.26,47202
AAPL,2026-03-10 14:09:00,152.26,152.52,152.23,152.41,19175
TSLA,2026-03-10 14:09:00,644.22,646.63,644.18,646.51,24426
AAPL,2026-03-10 14:10:00,152.41,152.53,152.38,152.47,38099
TSLA,2026-03-10 14:10:00,646.51,647.23,646.47,647.18,36347
TSLA,2026-03-10 14:11:00,647.18,647.22,647.14,647.19,15212
AAPL,2026-03-10 14:11:00,152.47,152.53,152.12,152.33,28049
TSLA,2026-03-10 14:12:00,647.19,647.21,646.52,646.68,23166
AAPL,2026-03-10 14:12:00,152.33,152.4,152.3,152.34,35647
TSLA,2026-03-10 14:13:00,646.68,647.2,646.57,647.16,9374
AAPL,2026-03-10 14:13:00,152.34,152.35,151.92,152.01,33817
AAPL,2026-03-10 14:14:00,152.01,152.33,151.85,152.2,48622
TSLA,2026-03-10 14:14:00,647.16,647.28,644.84,644.85,18099
AAPL,2026-03-10 14:15:00,152.2,152.46,152.05,152.34,25433
TSLA,2026-03-10 14:15:00,644.85,644.88,644.8,644.83,8713
AAPL,2026-03-10 14:16:00,152.34,152.54,152.33,152.47,31876
TSLA,2026-03-10 14:16:00,644.83,646.9,644.69,646.84,32154
TSLA,2026-03-10 14:17:00,646.84,646.87,646.53,646.59,14533
AAPL,2026-03-10 14:17:00,152.47,152.54,152.27,152.27,36762
AAPL,2026-03-10 14:18:00,152.27,152.41,151.77,152.04,33683
TSLA,2026-03-10 14:18:00,646.59,647.03,646.54,646.99,13518
TSLA,2026-03-10 14:19:00,646.99,648.76,646.95,648.74,33231
AAPL,2026-03-10 14:19:00,152.04,152.21,152.0,152.12,5287
TSLA,2026-03-10 14:20:00,648.74,651.04,648.72,650.97,28155
AAPL,2026-03-10 14:20:00,152.12,152.37,151.98,152.26,34534
TSLA,2026-03-10 14:21:00,650.97,651.09,650.76,650.88,24544
AAPL,2026-03-10 14:21:00,152.26,152.33,152.19,152.28,49338
TSLA,2026-03-10 14:22:00,650.88,650.93,650.13,650.28,6407
AAPL,2026-03-10 14:22:00,152.28,152.48,152.11,152.15,40768
TSLA,2026-03-10 14:23:00,650.28,651.71,650.18,651.58,30956
AAPL,2026-03-10 14:23:00,152.15,152.31,152.14,152.28,27327
AAPL,2026-03-10 14:24:00,152.28,152.39,152.08,152.25,5463
TSLA,2026-03-10 14:24:00,651.58,652.85,651.55,652.74,20114
TSLA,2026-03-10 14:25:00,652.74,653.26,652.55,653.07,48360
AAPL,2026-03-10 14:25:00,152.25,152.38,152.18,152.24,27125
AAPL,2026-03-10 14:26:00,152.24,152.38,152.17,152.23,27456
TSLA,2026-03-10 14:26:00,653.07,653.23,647.22,647.25,26809
AAPL,2026-03-10 14:27:00,152.23,152.34,151.95,152.23,16436
TSLA,2026-03-10 14:27:00,647.25,648.05,647.2,648.01,41949
AAPL,2026-03-10 14:28:00,152.23,152.59,152.17,152.35,31971
TSLA,2026-03-10 14:28:00,648.01,651.4,648.01,651.3,16521
AAPL,2026-03-10 14:29:00,152.35,152.47,152.27,152.29,45926
TSLA,2026-03-10 14:29:00,651.3,655.86,651.24,655.79,30372
TSLA,2026-03-10 14:30:00,655.79,655.92,655.56,655.64,21206
AAPL,2026-03-10 14:30:00,152.29,152.41,152.2,152.28,22272
TSLA,2026-03-10 14:31:00,655.64,657.16,655.63,657.01,45650
AAPL,2026-03-10 14:31:00,152.28,152.48,151.89,151.96,12334
AAPL,2026-03-10 14:32:00,151.96,152.28,151.93,152.16,26087
TSLA,2026-03-10 14:32:00,657.01,658.34,656.99,658.28,29210
AAPL,2026-03-10 14:33:00,152.16,152.25,152.12,152.18,37391
TSLA,2026-03-10 14:33:00,658.28,659.29,658.09,659.21,43022
AAPL,2026-03-10 14:34:00,152.18,152.26,151.85,151.89,18383
TSLA,2026-03-10 14:34:00,659.21,659.47,659.12,659.37,27269
AAPL,2026-03-10 14:35:00,151.89,152.0,151.74,151.82,12051
TSLA,2026-03-10 14:35:00,659.37,659.4,659.05,659.06,26264
AAPL,2026-03-10 14:36:00,151.82,151.89,151.57,151.86,24240
TSLA,2026-03-10 14:36:00,659.06,661.72,658.95,661.63,17185
AAPL,2026-03-10 14:37:00,151.86,151.88,151.48,151.63,16912
TSLA,2026-03-10 14:37:00,661.63,662.45,661.41,662.34,32024
TSLA,2026-03-10 14:38:00,662.34,662.35,659.16,659.34,48826
AAPL,2026-03-10 14:38:00,151.63,151.69,151.33,151.41,32526
AAPL,2026-03-10 14:39:00,151.41,151.55,151.24,151.39,20693
TSLA,2026-03-10 14:39:00,659.34,659.42,658.03,658.09,6681
TSLA,2026-03-10 14:40:00,658.09,658.14,655.8,655.98,47675
AAPL,2026-03-10 14:40:00,151.39,151.57,151.35,151.53,33973
AAPL,2026-03-10 14:41:00,151.53,151.63,151.42,151.58,33315
TSLA,2026-03-10 14:41:00,655.98,656.03,652.92,652.94,16376
AAPL,2026-03-10 14:42:00,151.58,151.61,151.06,151.28,44621
TSLA,2026-03-10 14:42:00,652.94,652.99,650.75,650.9,40815
AAPL,2026-03-10 14:43:00,151.28,151.32,150.98,151.0,45405
TSLA,2026-03-10 14:43:00,650.9,651.78,650.76,651.61,32051
TSLA,2026-03-10 14:44:00,651.61,653.66,651.55,653.6,36296
AAPL,2026-03-10 14:44:00,151.0,151.12,150.93,151.05,7079
TSLA,2026-03-10 14:45:00,653.6,658.3,653.51,658.3,30050
AAPL,2026-03-10 14:45:00,151.05,151.1,150.97,150.98,28243
AAPL,2026-03-10 14:46:00,150.98,151.07,150.82,150.93,41838
TSLA,2026-03-10 14:46:00,658.3,658.35,657.07,657.32,28461
AAPL,2026-03-10 14:47:00,150.93,151.0,150.87,150.9,24497
TSLA,2026-03-10 14:47:00,657.32,659.38,657.24,659.31,5422
TSLA,2026-03-10 14:48:00,659.31,660.24,659.21,660.11,37243
AAPL,2026-03-10 14:48:00,150.9,151.14,150.79,151.09,19686
TSLA,2026-03-10 14:49:00,660.11,660.66,660.05,660.54,21298
AAPL,2026-03-10 14:49:00,151.09,151.58,150.89,151.5,32169
TSLA,2026-03-10 14:50:00,660.54,660.66,660.39,660.47,40512
AAPL,2026-03-10 14:50:00,151.5,151.65,151.34,151.61,19714
TSLA,2026-03-10 14:51:00,660.47,662.04,660.37,661.9,30889
AAPL,2026-03-10 14:51:00,151.61,151.93,151.57,151.91,11253
TSLA,2026-03-10 14:52:00,661.9,662.41,661.87,662.38,11437
AAPL,2026-03-10 14:52:00,151.91,152.05,151.74,151.83,40445
TSLA,2026-03-10 14:53:00,662.38,662.45,658.38,658.59,14877
AAPL,2026-03-10 14:53:00,151.83,151.85,151.67,151.69,35212
TSLA,2026-03-10 14:54:00,658.59,659.85,658.55,659.8,28627
AAPL,2026-03-10 14:54:00,151.69,151.79,151.45,151.47,22967
AAPL,2026-03-10 14:55:00,151.47,151.63,151.43,151.58,11879
TSLA,2026-03-10 14:55:00,659.8,662.34,659.6,662.22,33201
AAPL,2026-03-10 14:56:00,151.58,151.99,151.56,151.83,39709
TSLA,2026-03-10 14:56:00,662.22,662.35,661.79,661.86,21926
TSLA,2026-03-10 14:57:00,661.86,663.17,661.78,663.01,26833
AAPL,2026-03-10 14:57:00,151.83,151.98,151.6,151.62,25722
TSLA,2026-03-10 14:58:00,663.01,664.88,662.95,664.83,15833
AAPL,2026-03-10 14:58:00,151.62,151.84,151.58,151.77,14882
TSLA,2026-03-10 14:59:00,664.83,664.89,663.51,663.56,11229
AAPL,2026-03-10 14:59:00,151.77,152.04,151.69,152.02,39610
AAPL,2026-03-10 15:00:00,152.02,152.05,151.6,151.67,47627
TSLA,2026-03-10 15:00:00,663.56,663.75,663.52,663.72,41395
TSLA,2026-03-10 15:01:00,663.72,663.76,663.39,663.41,6347
AAPL,2026-03-10 15:01:00,151.67,152.05,151.55,151.91,49618
AAPL,2026-03-10 15:02:00,151.91,151.97,151.7,151.78,5293
TSLA,2026-03-10 15:02:00,663.41,664.52,663.34,664.24,47504
TSLA,2026-03-10 15:03:00,664.24,664.32,661.95,661.97,18840
AAPL,2026-03-10 15:03:00,151.78,151.96,151.77,151.86,45770
AAPL,2026-03-10 15:04:00,151.86,152.05,151.72,152.01,34904
TSLA,2026-03-10 15:04:00,661.97,665.89,661.92,665.75,16113
TSLA,2026-03-10 15:05:00,665.75,667.12,665.65,667.05,19703
AAPL,2026-03-10 15:05:00,152.01,152.62,151.99,152.34,23625
AAPL,2026-03-10 15:06:00,152.34,152.55,152.23,152.33,36813
TSLA,2026-03-10 15:06:00,667.05,667.9,666.96,667.86,30224
AAPL,2026-03-10 15:07:00,152.33,152.55,152.28,152.51,28032
TSLA,2026-03-10 15:07:00,667.86,669.42,667.78,669.33,32705
TSLA,2026-03-10 15:08:00,669.33,670.29,669.29,670.23,34055
AAPL,2026-03-10 15:08:00,152.51,153.04,152.45,152.88,38949
TSLA,2026-03-10 15:09:00,670.23,670.36,666.91,667.05,30971
AAPL,2026-03-10 15:09:00,152.88,152.97,152.84,152.95,26575
TSLA,2026-03-10 15:10:00,667.05,668.59,666.96,668.51,41305
AAPL,2026-03-10 15:10:00,152.95,153.08,152.46,152.5,44304
TSLA,2026-03-10 15:11:00,668.51,669.63,668.48,669.48,24392
AAPL,2026-03-10 15:11:00,152.5,152.81,152.35,152.71,45055
TSLA,2026-03-10 15:12:00,669.48,669.59,668.14,668.3,32267
AAPL,2026-03-10 15:12:00,152.71,153.06,152.65,152.98,45759
TSLA,2026-03-10 15:13:00,668.3,672.53,668.26,672.44,36602
AAPL,2026-03-10 15:13:00,152.98,153.18,152.94,153.11,36172
AAPL,2026-03-10 15:14:00,153.11,153.56,152.92,153.52,5790
TSLA,2026-03-10 15:14:00,672.44,672.96,672.4,672.86,21503
TSLA,2026-03-10 15:15:00,672.86,672.99,672.31,672.37,26328
AAPL,2026-03-10 15:15:00,153.52,153.85,153.47,153.76,19501
TSLA,2026-03-10 15:16:00,672.37,672.54,670.66,670.7,32765
AAPL,2026-03-10 15:16:00,153.76,153.83,153.66,153.77,17910
TSLA,2026-03-10 15:17:00,670.7,670.89,670.59,670.85,48869
AAPL,2026-03-10 15:17:00,153.77,154.19,153.66,154.06,48381
AAPL,2026-03-10 15:18:00,154.06,154.06,153.68,153.78,27444
TSLA,2026-03-10 15:18:00,670.85,671.88,670.83,671.63,37698
TSLA,2026-03-10 15:19:00,671.63,672.19,671.56,672.18,32145
AAPL,2026-03-10 15:19:00,153.78,153.95,153.56,153.83,13643
AAPL,2026-03-10 15:20:00,153.83,154.02,153.58,153.8,40208
TSLA,2026-03-10 15:20:00,672.18,674.42,672.08,674.3,22276
AAPL,2026-03-10 15:21:00,153.8,153.81,153.76,153.79,14439
TSLA,2026-03-10 15:21:00,674.3,674.35,672.52,672.59,22293
AAPL,2026-03-10 15:22:00,153.79,154.04,153.7,153.97,40072
TSLA,2026-03-10 15:22:00,672.59,673.99,672.46,673.99,35862
TSLA,2026-03-10 15:23:00,673.99,674.69,673.96,674.66,8037
AAPL,2026-03-10 15:23:00,153.97,154.28,153.87,154.16,19887
TSLA,2026-03-10 15:24:00,674.66,676.39,674.61,676.31,11461
AAPL,2026-03-10 15:24:00,154.16,154.41,154.06,154.3,11871
TSLA,2026-03-10 15:25:00,676.31,676.39,675.85,675.9,41050
AAPL,2026-03-10 15:25:00,154.3,154.38,153.92,154.1,44912
TSLA,2026-03-10 15:26:00,675.9,678.82,675.8,678.71,37302
AAPL,2026-03-10 15:26:00,154.1,154.52,154.08,154.43,28258
TSLA,2026-03-10 15:27:00,678.71,678.74,677.26,677.4,11591
AAPL,2026-03-10 15:27:00,154.43,154.63,154.32,154.53,7007
AAPL,2026-03-10 15:28:00,154.53,154.73,154.44,154.72,26127
TSLA,2026-03-10 15:28:00,677.4,677.46,675.01,675.06,24269
TSLA,2026-03-10 15:29:00,675.06,675.19,673.53,673.55,19890
AAPL,2026-03-10 15:29:00,154.72,154.73,154.29,154.46,41320
AAPL,2026-03-10 15:30:00,154.46,154.74,154.4,154.64,7617
TSLA,2026-03-10 15:30:00,673.55,675.24,673.5,675.16,49939
TSLA,2026-03-10 15:31:00,675.16,675.17,673.61,673.64,41996
AAPL,2026-03-10 15:31:00,154.64,154.75,154.56,154.7,45385
AAPL,2026-03-10 15:32:00,154.7,154.89,154.69,154.79,44627
TSLA,2026-03-10 15:32:00,673.64,673.68,673.2,673.32,47741
TSLA,2026-03-10 15:33:00,673.32,674.32,673.25,674.25,48176
AAPL,2026-03-10 15:33:00,154.79,155.02,154.77,154.99,15297
AAPL,2026-03-10 15:34:00,154.99,155.13,154.99,155.13,47144
TSLA,2026-03-10 15:34:00,674.25,676.86,674.23,676.74,36317
TSLA,2026-03-10 15:35:00,676.74,680.31,676.67,680.31,43459
AAPL,2026-03-10 15:35:00,155.13,155.35,155.11,155.29,30951
AAPL,2026-03-10 15:36:00,155.29,155.52,155.28,155.48,11457
TSLA,2026-03-10 15:36:00,680.31,680.4,679.64,679.73,13766
AAPL,2026-03-10 15:37:00,155.48,155.69,155.24,155.63,9636
TSLA,2026-03-10 15:37:00,679.73,679.76,677.32,677.33,9030
AAPL,2026-03-10 15:38:00,155.63,155.75,155.35,155.4,38958
TSLA,2026-03-10 15:38:00,677.33,678.7,677.27,678.53,19413
TSLA,2026-03-10 15:39:00,678.53,678.61,677.8,677.82,31254
AAPL,2026-03-10 15:39:00,155.4,155.49,155.18,155.24,25400
AAPL,2026-03-10 15:40:00,155.24,155.51,155.23,155.47,19487
TSLA,2026-03-10 15:40:00,677.82,677.94,677.54,677.61,23461
TSLA,2026-03-10 15:41:00,677.61,677.67,676.53,676.61,14024
AAPL,2026-03-10 15:41:00,155.47,155.64,155.36,155.62,39930
TSLA,2026-03-10 15:42:00,676.61,676.67,674.97,675.09,28698
AAPL,2026-03-10 15:42:00,155.62,155.81,155.51,155.57,49830
TSLA,2026-03-10 15:43:00,675.09,676.51,675.08,676.46,16174
AAPL,2026-03-10 15:43:00,155.57,156.24,155.55,156.12,47522
AAPL,2026-03-10 15:44:00,156.12,156.43,156.07,156.25,21346
TSLA,2026-03-10 15:44:00,676.46,677.85,676.41,677.81,17022
AAPL,2026-03-10 15:45:00,156.25,156.58,156.23,156.4,13313
TSLA,2026-03-10 15:45:00,677.81,677.89,677.28,677.34,9620
AAPL,2026-03-10 15:46:00,156.4,156.59,156.39,156.53,15229
TSLA,2026-03-10 15:46:00,677.34,677.95,677.21,677.9,18659
